,category,SAE_prompt,AAVE_prompt,ChcE_prompt,CollSgE_prompt,IndE_prompt,JamE_prompt
2167,Cartoon_Characters,"A photo describes Elastigirl from The Incredibles. Elastigirl from The Incredibles, a superhero with a red suit, black mask, confident stance, and sleek brown hair.","A photo talkin’ ’bout Elastigirl from The Incredibles. Elastigirl from The Incredibles, a superhero rockin’ a red suit, black mask, a confident stance, and sleek brown hair.","A photo be describing Elastigirl from The Incredibles. Elastigirl from The Incredibles, a superhero with a red suit, black mask, confident stance, and sleek brown hair.","One photo describe Elastigirl from The Incredibles. Elastigirl from The Incredibles, one superhero wear red suit, black mask, stand very confident, and got sleek brown hair.","A photo is describing Elastigirl from The Incredibles. Elastigirl from The Incredibles, a superhero having a red suit, black mask, confident stance, and sleek brown hair.","A photo a describe Elastigirl fram The Incredibles. Elastigirl fram The Incredibles, a superhero wid a red suit, black mask, confident stance, an sleek brown hair."
2168,Cartoon_Characters,"A photo describes Elastigirl from The Incredibles. Elastigirl from The Incredibles, wearing her red and black superhero suit, confident pose, dynamic action style, sleek and expressive design.","A photo talkin’ ’bout Elastigirl from The Incredibles. Elastigirl from The Incredibles, rockin’ her red and black superhero suit, standin’ all confident, dynamic action style, sleek and expressive design.","A photo be describing Elastigirl from The Incredibles. Elastigirl from The Incredibles, wearing her red and black superhero suit, all confident and stuff, dynamic action style, sleek and expressive design.","One photo describe Elastigirl from The Incredibles. Elastigirl from The Incredibles wear her red and black superhero suit, pose very confident one, got dynamic action style, design sleek and expressive.","A photo is describing Elastigirl from The Incredibles. Elastigirl from The Incredibles, wearing her red and black superhero suit, in a confident pose, with dynamic action style, and a sleek and expressive design.","A photo describe Elastigirl fram The Incredibles. Elastigirl fram The Incredibles, inna har red an black superhero suit, wid a confident pose, dynamic action style, sleek an expressive design."
2169,Cartoon_Characters,"A photo describes Elastigirl from The Incredibles. Elastigirl from The Incredibles, red and black suit, stretching powers, energetic action pose, determined look, vibrant cityscape background.","A photo talkin’ ’bout Elastigirl from The Incredibles. Elastigirl from The Incredibles, red and black suit, stretchin’ powers, energetic action pose, determined look, vibrant cityscape background.","A photo be describing Elastigirl from The Incredibles. Elastigirl from The Incredibles, red and black suit, stretching powers, all energetic in an action pose, determined look, vibrant cityscape background.","One photo describe Elastigirl from The Incredibles. Elastigirl from The Incredibles, wear red and black suit, got stretching powers, very energetic action pose, determined look, with vibrant cityscape background.","A photo is describing Elastigirl from The Incredibles. Elastigirl from The Incredibles, in red and black suit, with stretching powers, in energetic action pose, with determined look, and vibrant cityscape background.","A photo describe Elastigirl fram The Incredibles. Elastigirl fram The Incredibles, red an black suit, stretchin powers, energetic action pose, determined look, vibrant cityscape background."
2170,Cartoon_Characters,"A photo describes Elastigirl from The Incredibles. Elastigirl from The Incredibles, wearing her red superhero suit, stretching her limbs in an action-packed pose, intense focus, urban backdrop.","A photo talkin’ ‘bout Elastigirl from The Incredibles. Elastigirl from The Incredibles, rockin’ her red superhero suit, stretchin’ her limbs out in a action-packed pose, lookin’ real focused, with a urban backdrop.","A photo be describing Elastigirl from The Incredibles. Elastigirl from The Incredibles, wearing her red superhero suit, stretching out her limbs in a real action-packed pose, all intense and focused, with an urban backdrop.","One photo describe Elastigirl from The Incredibles. Elastigirl from The Incredibles, wearing her red superhero suit, stretching her arms and legs in one action-packed pose, very focused, got urban backdrop.","A photo is describing Elastigirl from The Incredibles. Elastigirl from The Incredibles, wearing her red superhero suit, stretching her limbs in a full action pose, with intense focus, with an urban background.","A one photo describe Elastigirl fram The Incredibles. Elastigirl fram The Incredibles, inna har red superhero suit, a stretch out har limb dem inna one action-pack pose, intense focus, urban backdrop."
2171,Cartoon_Characters,"A photo describes Mr. Incredible from The Incredibles. Mr. Incredible from The Incredibles, muscular superhero, red suit with black mask, confident expression, dramatic background.","A photo talkin’ ’bout Mr. Incredible from The Incredibles. Mr. Incredible from The Incredibles, swole superhero, red suit wit a black mask, confident look on his face, dramatic background.","A photo be describing Mr. Incredible from The Incredibles. Mr. Incredible from The Incredibles, all muscular superhero, red suit with a black mask, confident look on his face, dramatic background.","One photo describe Mr. Incredible from The Incredibles. Mr. Incredible from The Incredibles, one muscular superhero, wear red suit with black mask, got confident expression, with dramatic background one.","A photo is describing Mr. Incredible from The Incredibles. Mr. Incredible from The Incredibles, a muscular superhero, in red suit with black mask, with confident expression and dramatic background.","A foto a describe Mr. Incredible fram The Incredibles. Mr. Incredible fram The Incredibles, muscle-up superhero, red suit wid black mask, confident look, dramatic background."
2172,Cartoon_Characters,"A photo describes Mr. Incredible from The Incredibles. A muscular superhero with blonde hair, wearing a red suit with a yellow 'i' logo, black gloves, mask, and cheerful expression.","A photo talkin’ ‘bout Mr. Incredible from The Incredibles. Big muscular superhero wit blond hair, rockin’ a red suit wit a yellow “i” logo, black gloves, a mask, and a cheerful look on his face.","A photo be describing Mr. Incredible from The Incredibles. He a buff superhero with blond hair, wearing a red suit with a yellow ""i"" logo, black gloves, a mask, and a happy look on his face.","One photo describe Mr. Incredible from The Incredibles. He one muscular superhero with blonde hair, wearing red suit with yellow 'i' logo, black gloves, mask, and looking very cheerful.","A photo is describing Mr. Incredible from The Incredibles. One muscular superhero with blonde hair, wearing one red suit with yellow 'i' logo, black gloves, mask, and one cheerful expression.","A photo a describe Mr. Incredible from The Incredibles. A one muscular superhero wid blonde hair, inna one red suit wid one yellow 'i' logo, black gloves, mask, an a cheerful expression."
2173,Cartoon_Characters,"A photo describes Mr. Incredible from The Incredibles. A powerful superhero with short black hair, wearing a red suit with a black 'i' logo, muscular build, and intense focus in a cityscape.","A photo talkin’ ’bout Mr. Incredible from The Incredibles. A strong-ass superhero wit short black hair, rockin’ a red suit wit a black “i” logo, built all muscular, and lookin’ mad focused in a city scene.","A photo be describing Mr. Incredible from The Incredibles. He a powerful superhero with short black hair, wearing a red suit with a black ""i"" logo, all muscular and with that intense focus, in a cityscape.","One photo describe Mr. Incredible from The Incredibles. He one powerful superhero with short black hair, wear red suit with black 'i' logo, very muscular build, and very intense focus in the city scenery.","A photo is describing Mr. Incredible from The Incredibles. A powerful superhero with short black hair, wearing a red suit with a black 'i' logo, having a muscular build, and showing intense focus in a cityscape.","A one photo a describe Mr. Incredible fram The Incredibles. A one powerful superhero wid short black hair, inna one red suit wid one black 'i' logo, muscular build, an intense focus inna one city scene."
2174,Cartoon_Characters,"A photo describes Mr. Incredible from The Incredibles. Mr. Incredible in a dynamic pose, towering over a city, wearing his iconic red suit with a black mask, intense focus on his face.","A photo describin’ Mr. Incredible from The Incredibles. Mr. Incredible in a dynamic pose, towerin’ over a city, rockin’ his iconic red suit wit a black mask, intense focus all on his face.","A photo be describing Mr. Incredible from The Incredibles. Mr. Incredible in a real dynamic pose, standing all tall over the city, wearing his iconic red suit with a black mask, with that intense focus on his face.","One photo describe Mr. Incredible from The Incredibles. Mr. Incredible posing very dynamic, towering over one city, wearing his iconic red suit with one black mask, his face got very intense focus.","A photo is describing Mr. Incredible from The Incredibles. Mr. Incredible is in one dynamic pose, towering over one city, wearing his iconic red suit with one black mask, with intense focus on his face.","A photo a describe Mr. Incredible from The Incredibles. Mr. Incredible deh in a dynamic pose, tower ova a city, wear him iconic red suit wid a black mask, intense focus deh pon him face."
2175,Cartoon_Characters,"A photo describes Mr. Incredible from The Incredibles. Mr. Incredible in action, powerful stance, red suit with black 'i' logo, intense focus, city skyline in the background.","A photo describin’ Mr. Incredible from The Incredibles. Mr. Incredible in action, standin’ all powerful, red suit wit da black “i” logo, lookin’ real focused, city skyline in da background.","A photo be describing Mr. Incredible from The Incredibles. Mr. Incredible in action, standing all powerful and stuff, red suit with the black ""i"" logo, looking all intense, with the city skyline in the background.","One photo describe Mr. Incredible from The Incredibles. Mr. Incredible in action, stance very powerful, wear red suit with black 'i' logo, focus damn intense, got city skyline at the back.","A photo is describing Mr. Incredible from The Incredibles. Mr. Incredible in action, in a powerful stance, wearing red suit with black 'i' logo, with intense focus, and city skyline in the background.","A photo a describe Mr. Incredible from The Incredibles. Mr. Incredible inna action, powerful stance, red suit wid black 'i' logo, intense focus, city skyline inna di background."
2176,Cartoon_Characters,"A photo describes The Ugly Duckling from The Ugly Duckling. A cute white duckling with big innocent eyes, orange beak, shy expression, hiding near a tree in a lush natural setting, inspired by The Ugly Duckling.","A photo describe The Ugly Ducklin from The Ugly Ducklin. A cute lil white ducklin wit big innocent eyes, orange beak, shy look, hidin by a tree in a lush natural spot, inspired by The Ugly Ducklin.","A photo be describing the Ugly Duckling from The Ugly Duckling. A cute lil white duckling with big innocent eyes, an orange beak, all shy-looking, hiding by a tree in a real lush natural spot, inspired by The Ugly Duckling.","One photo describe The Ugly Duckling from The Ugly Duckling. One cute white duckling with big innocent eyes, orange beak, shy shy expression, hiding near one tree in one very lush natural setting, inspired by The Ugly Duckling.","A photo describes The Ugly Duckling from The Ugly Duckling. One cute white duckling with big innocent eyes, orange beak, shy expression, hiding near a tree in one lush natural setting, inspired by The Ugly Duckling.","A photo a describe di Ugly Duckling from The Ugly Duckling. One cute white duckling wid big innocent eye dem, orange beak, one shy look, a hide up near one tree inna one lush natural setting, inspired by The Ugly Duckling."
2177,Cartoon_Characters,"A photo describes The Ugly Duckling from The Ugly Duckling. A cartoon white duckling with a long yellow beak, swimming in a lily pond, surrounded by soft pastel flowers, cheerful and whimsical design.","A photo describe The Ugly Duckling from The Ugly Duckling. A cartoon lil white ducklin’ wit a long yellow beak, swimmin’ in a lily pond, all surrounded by soft pastel flowers, lookin’ cheerful an’ whimsical.","A photo be describing The Ugly Duckling from The Ugly Duckling. A cartoon white duckling with a long yellow beak, swimming in a lily pond, all surrounded by soft pastel flowers, real cheerful and whimsical looking.","One photo describe The Ugly Duckling from The Ugly Duckling. One cartoon white duckling with one long yellow beak, swimming in one lily pond, surrounded by soft pastel flowers, the design cheerful and whimsical one.","A photo is describing The Ugly Duckling from The Ugly Duckling. A cartoon white duckling with one long yellow beak, swimming in a lily pond, surrounded by soft pastel flowers, with one cheerful and whimsical design.","A photo describe Di Ugly Duckling from Di Ugly Duckling. A one cartoon white duckling wid one long yellow beak, a swim inna one lily pond, surround by soft pastel flower dem, wid one cheerful an whimsical design."
2178,Cartoon_Characters,"A photo describes The Ugly Duckling from The Ugly Duckling. A sad little duckling with white feathers, big orange beak, large eyes with tears, and oversized orange feet.","A photo talkin’ ‘bout The Ugly Duckling from The Ugly Duckling. A sad lil’ ducklin’ wit white feathers, a big orange beak, big eyes all teary, and some oversized orange feet.","A photo be describing The Ugly Duckling from The Ugly Duckling. A sad little duckling with white feathers, a big orange beak, big eyes with tears, and some oversized orange feet.","One photo describe The Ugly Duckling from The Ugly Duckling. One sad little duckling with white feathers, big orange beak, big eyes got tears, and oversized orange feet.","A photo is describing The Ugly Duckling from The Ugly Duckling. One sad small duckling with white feathers, one big orange beak, large eyes with tears, and oversized orange feet.","A photo describe Di Ugly Duckling fram Di Ugly Duckling. One sad likkle duckling wid white feather, big orange beak, big eye dem wid tears, an big-big orange foot dem."
2179,Cartoon_Characters,"A photo describes The Ugly Duckling from The Ugly Duckling. A curious duckling with soft white feathers and a tiny pink bow, exploring a vibrant meadow, with a joyful and adventurous expression.","A photo describe The Ugly Duckling from The Ugly Duckling. A curious lil ducklin’ wit soft white feathers and a tiny pink bow, out here explorin’ a vibrant meadow, wit a joyful and adventurous look on its face.","A photo be describing The Ugly Duckling from The Ugly Duckling. A curious lil duckling with soft white feathers and a tiny pink bow, out there exploring a vibrant meadow, with a joyful and adventurous look on it.","One photo describe The Ugly Duckling from The Ugly Duckling. One curious duckling with soft white feathers and one tiny pink bow, exploring one vibrant meadow, with one joyful and adventurous expression.","A photo is describing The Ugly Duckling from The Ugly Duckling. A curious duckling with soft white feathers and one tiny pink bow, exploring one vibrant meadow, with one joyful and adventurous expression.","A one photo describe Di Ugly Duckling fram Di Ugly Duckling. One curious likkle duckling wid soft white feather dem an one tiny pink bow, a explore one bright lively meadow, wid one joyful an adventurous expression."
2180,Cartoon_Characters,"A photo describes Jessie from Toy Story 2/Toy Story 3/Toy Story 4. Jessie, red braided hair, cowgirl outfit, white shirt, yellow accents, red hat, cheerful expression, playful toy-like design","A photo talkin’ ’bout Jessie from Toy Story 2/Toy Story 3/Toy Story 4. Jessie got red braided hair, a cowgirl outfit, white shirt, yellow accents, red hat, a cheerful look on her face, and a playful toy-like design.","A photo be describing Jessie from Toy Story 2, Toy Story 3, Toy Story 4. Jessie got red braided hair, a cowgirl outfit, white shirt, yellow accents, red hat, cheerful expression, all playful like a toy design.","One photo describe Jessie from Toy Story 2/Toy Story 3/Toy Story 4. Jessie got red braided hair, wear cowgirl outfit, white shirt with yellow accents, red hat, cheerful expression, and playful toy-like design one.","A photo is describing Jessie from Toy Story 2/Toy Story 3/Toy Story 4. Jessie has red braided hair, cowgirl outfit, white shirt, yellow accents, red hat, cheerful expression, and a playful toy-like design.","A photo describe Jessie fram Toy Story 2/Toy Story 3/Toy Story 4. Jessie have red braid-up hair, cowgirl outfit, white shirt, yellow accent, red hat, cheerful expression, playful toy-like design."
2181,Cartoon_Characters,"A photo describes Jessie from Toy Story 2/Toy Story 3/Toy Story 4. Jessie from Toy Story, red braided hair, green eyes, cowgirl hat, white shirt, yellow accents, animated style, determined expression.","A photo describe Jessie from Toy Story 2/Toy Story 3/Toy Story 4. Jessie from Toy Story, red braided hair, green eyes, cowgirl hat, white shirt, yellow accents, animated style, determined look on her face.","A photo be describing Jessie from Toy Story 2, Toy Story 3, Toy Story 4. Jessie from Toy Story, red braided hair, green eyes, cowgirl hat, white shirt, yellow accents, animated style, all determined-looking.","One photo describe Jessie from Toy Story 2/Toy Story 3/Toy Story 4. Jessie from Toy Story, got red braided hair, green eyes, cowgirl hat, white shirt, yellow accents, animated style, and one determined expression.","A photo is describing Jessie from Toy Story 2/Toy Story 3/Toy Story 4. Jessie from Toy Story, red braided hair, green eyes, cowgirl hat, white shirt, yellow accents, animated style, determined expression.","A wan photo describe Jessie fram Toy Story 2/Toy Story 3/Toy Story 4. Jessie fram Toy Story, red plait-up hair, green eye, cowgirl hat, white shirt, yellow accent, animated style, determined expression."
2182,Cartoon_Characters,"A photo describes Jessie from Toy Story 2/Toy Story 3/Toy Story 4. Jessie, a cheerful cowgirl with red braided hair, white shirt, yellow accents, blue jeans, cow-print chaps, and a big red hat.","A photo talkin’ ’bout Jessie from Toy Story 2, Toy Story 3, and Toy Story 4. Jessie, a cheerful cowgirl wit red braided hair, a white shirt, yellow accents, blue jeans, cow-print chaps, and a big red hat.","A photo be describing Jessie from Toy Story 2, Toy Story 3, and Toy Story 4. Jessie, a cheerful cowgirl with red braided hair, a white shirt, yellow accents, blue jeans, cow-print chaps, and a big red hat.","One photo describe Jessie from Toy Story 2/Toy Story 3/Toy Story 4. Jessie, one cheerful cowgirl with red braided hair, white shirt, yellow accents, blue jeans, cow-print chaps, and one big red hat.","A photo is describing Jessie from Toy Story 2/Toy Story 3/Toy Story 4. Jessie is a cheerful cowgirl with red braided hair, white shirt, yellow accents, blue jeans, cow-print chaps, and one big red hat.","A one photo describe Jessie fram Toy Story 2/Toy Story 3/Toy Story 4. Jessie, a cheerful cowgirl wid red plait-up hair, white shirt, yellow trim, blue jeans, cow-print chaps, an a big red hat."
2183,Cartoon_Characters,"A photo describes Jessie from Toy Story 2/Toy Story 3/Toy Story 4. Jessie, red braided hair, cowgirl outfit with fringe, bright smile, in a wild west desert with sunset background, lively and adventurous expression.","A photo talkin’ ’bout Jessie from Toy Story 2, Toy Story 3, and Toy Story 4. Jessie got red braided hair, a cowgirl outfit wit fringe, a bright smile, standin’ in a wild west desert wit a sunset in the back, lookin’ lively and adventurous.","A photo be describing Jessie from Toy Story 2, Toy Story 3, Toy Story 4. Jessie got red braided hair, a cowgirl outfit with fringe, a bright smile, out there in a wild west desert with the sunset in the background, looking all lively and adventurous.","One photo describe Jessie from Toy Story 2/Toy Story 3/Toy Story 4. Jessie got red braided hair, wear cowgirl outfit with fringe, got bright smile, standing in one wild west desert with sunset background, look very lively and adventurous one.","A photo is describing Jessie from Toy Story 2/Toy Story 3/Toy Story 4. Jessie, with red braided hair, cowgirl outfit with fringe, bright smile, in a wild west desert with sunset background, having a lively and adventurous expression.","A wan photo describe Jessie fram Toy Story 2/Toy Story 3/Toy Story 4. Jessie have red plait-up hair, cowgirl outfit wid fringe, bright smile, inna one wild west desert wid sunset inna di background, wid one lively an adventurous expression."
2184,Cartoon_Characters,"A photo describes Jessie from Toy Story 2/Toy Story 3/Toy Story 4. Jessie, red braided hair, cowgirl outfit, smiling warmly, holding a lasso, in a sunset western landscape, vibrant and adventurous tone","A photo describin’ Jessie from Toy Story 2/Toy Story 3/Toy Story 4. Jessie, red braided hair, cowgirl outfit, smilin’ all warm, holdin’ a lasso, out in a sunset western landscape, with a vibrant, adventurous vibe.","A photo be describing Jessie from Toy Story 2/Toy Story 3/Toy Story 4. Jessie, red braided hair, cowgirl outfit, smiling all warm, holding a lasso, out there in a sunset western landscape, all vibrant and adventurous.","One photo describe Jessie from Toy Story 2/Toy Story 3/Toy Story 4. Jessie got red braided hair, wear cowgirl outfit, smiling very warmly, holding one lasso, at one sunset western landscape, the tone very vibrant and adventurous one.","A photo is describing Jessie from Toy Story 2/Toy Story 3/Toy Story 4. Jessie, with red braided hair, in cowgirl outfit, smiling warmly, holding one lasso, in a sunset western landscape, with vibrant and adventurous tone.","A one photo a describe Jessie fram Toy Story 2/Toy Story 3/Toy Story 4. Jessie, wid red plait-up hair, cowgirl clothes, a smile warm, a hold one lasso, inna one sunset western landscape, bright an adventurous tone"
2185,Cartoon_Characters,"A photo describes Duffy from Disney Parks. A cute brown bear wearing a sailor outfit, white hat with blue details, cheerful and friendly pose, Disney style.","A photo describin’ Duffy from Disney Parks. A cute lil brown bear rockin’ a sailor outfit, white hat wit blue details, lookin’ cheerful and friendly, Disney style.","A photo be describing Duffy from Disney Parks. A cute brown bear wearing a sailor outfit, white hat with blue details, all cheerful and friendly like that, Disney style.","One photo describe Duffy from Disney Parks. One cute brown bear wearing sailor outfit, white hat with blue details, pose very cheerful and friendly, Disney style one.","A photo is describing Duffy from Disney Parks. A cute brown bear wearing a sailor outfit, white hat with blue details, in a cheerful and friendly pose, in Disney style.","A one photo describe Duffy fram Disney Parks. A one cute brown bear weh a wear sailor clothes, white hat wid blue detail, inna one cheerful an friendly pose, Disney style."
2186,Cartoon_Characters,"A photo describes Duffy from Disney Parks. Duffy from Disney Parks, fluffy brown bear, sailor outfit, cheerful expression, playful pose, and bright background.","A photo talkin’ ‘bout Duffy from Disney Parks. Duffy from Disney Parks, fluffy brown bear, sailor outfit, cheerful look, playful pose, and a bright background.","A photo be describing Duffy from Disney Parks. Duffy from Disney Parks, all fluffy brown bear, sailor outfit on, cheerful expression, playful pose, and a real bright background.","One photo describe Duffy from Disney Parks. Duffy from Disney Parks, one fluffy brown bear, wear sailor outfit, got cheerful expression, playful pose, and bright background.","A photo is describing Duffy from Disney Parks. Duffy from Disney Parks, fluffy brown bear, sailor outfit, cheerful expression, playful pose, and bright background.","A wan photo describe Duffy fram Disney Parks. Duffy fram Disney Parks, fluffy brown bear, inna sailor outfit, wid a cheerful expression, playful pose, an bright background."
2187,Cartoon_Characters,"A photo describes Duffy from Disney Parks. Duffy the brown bear, wearing a sailor cap and a striped shirt, smiling joyfully, surrounded by colorful balloons, Disney-inspired style.","A photo talkin’ ‘bout Duffy from Disney Parks. Duffy, da brown bear, rockin’ a sailor cap and a striped shirt, smilin’ all joyful, surrounded by colorful balloons, all in dat Disney-inspired style.","A photo be describing Duffy from Disney Parks. Duffy the brown bear, wearing a sailor cap and a striped shirt, smiling all happy, surrounded by colorful balloons, all Disney-style.","One photo describe Duffy from Disney Parks. Duffy the brown bear, wear sailor cap and striped shirt, smiling very happily, surrounded by colourful balloons, got Disney-inspired style one.","A photo is describing Duffy from Disney Parks. Duffy, the brown bear, is wearing a sailor cap and a striped shirt, smiling very joyfully, and is surrounded by colourful balloons, in Disney-inspired style.","A wan picha weh a describe Duffy fram Disney Parks. Duffy di brown bear, wid a sailor cap pon him head an a striped shirt pon him, a smile wid pure joy, surround by nuff colourful balloon, inna one Disney-inspired style."
2188,Cartoon_Characters,"A photo describes Duffy from Disney Parks. Duffy the bear, soft brown fur, sailor outfit with matching scarf, joyful smile, standing on the beach with a gentle breeze.","A photo talkin’ ‘bout Duffy from Disney Parks. Duffy da bear, soft brown fur, sailor fit wit a matchin’ scarf, big joyful smile, standin’ on da beach wit a gentle breeze.","A photo be describing Duffy from Disney Parks. Duffy the bear, soft brown fur, sailor outfit with a matching scarf, all smiling happy, standing on the beach with a little breeze.","One photo describe Duffy from Disney Parks. Duffy the bear got soft brown fur, wear sailor outfit with matching scarf, got joyful smile, standing at the beach with one gentle breeze.","A photo is describing Duffy from Disney Parks. Duffy the bear, with soft brown fur, sailor outfit with matching scarf, joyful smile, standing on the beach with a gentle breeze.","A one photo describe Duffy fram Disney Parks. Duffy di bear, wid soft brown fur, sailor suit wid matching scarf, one joyful smile, a stan up pan di beach wid one gentle breeze."
2189,Cartoon_Characters,"A photo describes Duffy from Disney Parks. Duffy the bear in a sailor outfit, smiling and holding a seashell, with soft pastel colors and a joyful, warm atmosphere.","A photo talkin’ ‘bout Duffy from Disney Parks. Duffy da bear in a sailor outfit, smilin’ and holdin’ a seashell, wit soft pastel colors and a joyful, warm vibe.","A photo be describing Duffy from Disney Parks. Duffy the bear in a sailor outfit, smiling and holding a seashell, with them soft pastel colors and a real joyful, warm vibe.","One photo describe Duffy from Disney Parks. Duffy the bear wear sailor outfit, smiling and holding one seashell, with soft pastel colours and one joyful, warm atmosphere.","A photo is describing Duffy from Disney Parks. Duffy the bear is in a sailor outfit, smiling and holding one seashell, with soft pastel colours and a joyful, warm atmosphere.","A one photo describe Duffy fram Disney Parks. Duffy di bear inna sailor outfit, a smile an a hold one seashell, wid soft pastel colour dem an one joyful, warm atmosphere."
2190,Cartoon_Characters,"A photo describes Daisy Duck from Multiple Mickey Mouse. Daisy Duck, a white cartoon duck with orange beak, yellow bow, yellow top, white skirt, teal high heels, cheerful pose, and classic animation style.","A photo describe Daisy Duck from Multiple Mickey Mouse. Daisy Duck, a white cartoon duck wit a orange beak, yellow bow, yellow top, white skirt, teal high heels, lookin’ all cheerful, wit dat classic animation style.","A photo be describing Daisy Duck from Multiple Mickey Mouse. Daisy Duck, a white cartoon duck with a orange beak, yellow bow, yellow top, white skirt, teal high heels, all cheerful and posed up, with that classic animation style.","One photo describe Daisy Duck from Multiple Mickey Mouse. Daisy Duck, one white cartoon duck with orange beak, yellow bow, yellow top, white skirt, teal high heels, cheerful pose, and classic animation style lah.","A photo is describing Daisy Duck from Multiple Mickey Mouse. Daisy Duck is a white cartoon duck with orange beak, yellow bow, yellow top, white skirt, teal high heels, cheerful pose, and classic animation style.","A one photo a describe Daisy Duck from Multiple Mickey Mouse. Daisy Duck, a white cartoon duck wid orange beak, yellow bow, yellow top, white skirt, teal high heels, cheerful pose, an classic animation style."
2191,Cartoon_Characters,"A photo describes Daisy Duck from Multiple Mickey Mouse. Daisy Duck, white feathers, pink bow, purple shirt, yellow beak, cheerful pose, stylized design.","A photo talkin’ ‘bout Daisy Duck from Multiple Mickey Mouse. Daisy Duck, white feathers, pink bow, purple shirt, yellow beak, cheerful pose, stylized design.","A photo be describing Daisy Duck from Multiple Mickey Mouse. Daisy Duck, white feathers, pink bow, purple shirt, yellow beak, all cheerful and posed up, stylized design.","One photo describe Daisy Duck from Multiple Mickey Mouse. Daisy Duck got white feathers, pink bow, purple shirt, yellow beak, cheerful pose, stylized design one.","A photo is describing Daisy Duck from Multiple Mickey Mouse. Daisy Duck has white feathers, pink bow, purple shirt, yellow beak, cheerful pose, and stylized design.","A wan photo a describe Daisy Duck fram Multiple Mickey Mouse. Daisy Duck have white feather, pink bow, purple shirt, yellow beak, an a cheerful pose, wid a stylized design."
2192,Cartoon_Characters,"A photo describes Daisy Duck from Multiple Mickey Mouse. Daisy Duck, a white anthropomorphic duck with a pink bow, purple shirt, and yellow feet, striking a confident pose.","A photo talkin’ ’bout Daisy Duck from Multiple Mickey Mouse. Daisy Duck, a white anthropomorphic duck wit a pink bow, purple shirt, and yellow feet, posin’ all confident.","A photo be describing Daisy Duck from Multiple Mickey Mouse. Daisy Duck, a white anthropomorphic duck with a pink bow, purple shirt, and yellow feet, all striking a confident pose.","One photo describe Daisy Duck from Multiple Mickey Mouse. Daisy Duck, one white anthropomorphic duck with pink bow, purple shirt, and yellow feet, posing very confidently.","A photo is describing Daisy Duck from Multiple Mickey Mouse. Daisy Duck, a white anthropomorphic duck with a pink bow, purple shirt, and yellow feet, is giving a confident pose.","A wan foto a describe Daisy Duck fram Multiple Mickey Mouse. Daisy Duck, a white anthropomorphic duck wid a pink bow, purple shirt, an yellow foot dem, a strike a confident pose."
2193,Cartoon_Characters,"A photo describes Daisy Duck from Multiple Mickey Mouse. Daisy Duck, a white duck with purple dress, yellow shoes, and a playful smile, standing in a garden with flowers around her.","A photo talkin’ ‘bout Daisy Duck from Multiple Mickey Mouse. Daisy Duck, a white duck wit’ a purple dress, yellow shoes, and a playful lil’ smile, standin’ in a garden wit’ flowers all around her.","A photo be describing Daisy Duck from Multiple Mickey Mouse. Daisy Duck, a white duck with a purple dress, yellow shoes, and a playful smile, standing in a garden with flowers all around her.","One photo describe Daisy Duck from Multiple Mickey Mouse. Daisy Duck, one white duck wearing purple dress, yellow shoes, and got playful smile, standing in one garden with flowers all around her.","A photo is describing Daisy Duck from Multiple Mickey Mouse. Daisy Duck, a white duck in a purple dress, yellow shoes, and a playful smile, is standing in a garden with flowers around her.","A wan photo a describe Daisy Duck fram Multiple Mickey Mouse. Daisy Duck, a white duck wid one purple dress, yellow shoes, an a playful smile, a stan up inna one garden wid flowers all roun har."
2194,Cartoon_Characters,"A photo describes Daisy Duck from Multiple Mickey Mouse. Daisy Duck, white feathers, red bow, blue dress, white gloves, yellow shoes, playful expression, vintage cartoon style.","A photo talkin’ ‘bout Daisy Duck from Multiple Mickey Mouse. Daisy Duck, white feathers, red bow, blue dress, white gloves, yellow shoes, playful look, vintage cartoon style.","A photo be describing Daisy Duck from Multiple Mickey Mouse. Daisy Duck, white feathers, red bow, blue dress, white gloves, yellow shoes, playful look, vintage cartoon style.","One photo describe Daisy Duck from Multiple Mickey Mouse. Daisy Duck got white feathers, red bow, blue dress, white gloves, yellow shoes, playful expression, vintage cartoon style one.","A photo is describing Daisy Duck from Multiple Mickey Mouse. Daisy Duck has white feathers, red bow, blue dress, white gloves, yellow shoes, playful expression, in vintage cartoon style.","A one photo a describe Daisy Duck from Multiple Mickey Mouse. Daisy Duck have white feather, red bow, blue dress, white gloves, yellow shoes, one playful expression, inna one vintage cartoon style."
2195,Cartoon_Characters,"A photo describes Mrs. Jumbo from Dumbo. Mrs. Jumbo from Dumbo, a gentle gray elephant with a pink hat and cape, kind and caring expression.","A photo talkin’ ‘bout Mrs. Jumbo from Dumbo. Mrs. Jumbo from Dumbo, a gentle gray elephant wit a pink hat an’ cape, lookin’ kind an’ carin’.","A photo be describing Mrs. Jumbo from Dumbo. Mrs. Jumbo from Dumbo, a gentle gray elephant with a pink hat and cape, with a kind and caring expression.","One photo describe Mrs. Jumbo from Dumbo. Mrs. Jumbo from Dumbo, one gentle grey elephant with pink hat and cape, look kind and caring one.","A photo describes Mrs. Jumbo from Dumbo. Mrs. Jumbo from Dumbo is a gentle grey elephant with a pink hat and cape, having a kind and caring expression.","A photo a describe Mrs. Jumbo fram Dumbo. Mrs. Jumbo fram Dumbo, a one gentle gray elephant wid a pink hat an cape, wid a kind an caring expression."
